User-ID;Location;Age
14043;wellington, ohio, usa;59.0
14046;auburn, california, usa;68.0
14047;stony brook, new york, usa;30.0
14050;arcadia, florida, usa;71.0
14059;tryon, north carolina, usa;64.0
14061;carnegie, victoria, australia;42.0
14063;barañain, navarra, spain;25.0
14064;sant cugat, barcelona, spain;47.0
14068;london, england, united kingdom;35.0
14069;montreal, quebec, canada;19.0
14070;las vegas, nevada, usa;34.0
14071;toms river, new jersey, usa;70.0
14072;zaragoza, zaragoza, spain;29.0
14073;merate, lombardia, italy;26.0
14074;livermore falls, maine, usa;15.0
14076;niederwangen, berne, switzerland;56.0
14077;ottawa, ontario, canada;60.0
14078;woodinville, washington, usa;52.0
14079;valencia, valencia, spain;41.0
14080;paris, ile de france, france;26.0
14084;christchurch, canterbury, new zealand;37.0
14085;granby, connecticut, usa;56.0
14086;leioa, bizkaia, spain;26.0
14087;ann arbor, michigan, usa;31.0
14088;portsmouth, virginia, usa;51.0
14090;torino, piemonte, italy;34.0
14091;battle ground, washington, usa;41.0
14096;tempe, arizona, usa;27.0
14098;livermore, california, usa;17.0
14099;böblingen, baden-wuerttemberg, germany;39.0
14100;palmerston north, manawatu,;47.0
14101;perth, western australia, australia;35.0
14102;mexico, df, mexico;50.0
14103;markt piesting, lower austria, austria;20.0
14104;makanda, illinois, usa;40.0
14105;córdoba, ,;24.0
14106;vancouver, british columbia, canada;69.0
14107;winchester, england, united kingdom;39.0
14108;denver, colorado, usa;40.0
14109;valencia, carabobo, venezuela;47.0
14110;santiago de compostela, la coruña, spain;24.0
14112;moscow, n/a, russia;37.0
14113;fuengirola, málaga, spain;16.0
14115;alpharetta, georgia, usa;45.0
14116;dallas, texas, usa;31.0
14118;córdoba, córdoba, spain;51.0
14119;guipuzcoa, guipuzcoa, spain;26.0
14121;grande prairie, alberta, canada;18.0
14122;tehran, tehran, iran;19.0
14123;los angeles, california, usa;27.0
14124;port huron, michigan, usa;17.0
14127;dortmund, nordrhein-westfalen, germany;31.0
14128;nashville, tennessee, usa;49.0
14130;essex, lombardia, united kingdom;41.0
14131;dallas, texas, usa;29.0
14133;madrid, madrid, spain;16.0
14134;taberg, new york, usa;17.0
14136;st paul, minnesota, usa;19.0
14137;edinburgh, scotland, united kingdom;52.0
14138;naracoorte, south australia, australia;14.0
14139;london, n/a, united kingdom;26.0
14142;karben, hessen, germany;67.0
14145;bad nauheim, hessen, germany;45.0
14146;rome, lazio, italy;30.0
14148;borgaro toriniese, torino, italy;25.0
14149;boston, massachusetts, usa;26.0
14151;new orleans, louisiana, usa;53.0
14153;mill valley, california, usa;41.0
14154;savigliano, piemonte, italy;33.0
14155;tirana, n/a, albania;34.0
14156;tucson, arizona, usa;21.0
14157;istanbul, new york, turkey;32.0
14158;paris, ile de france, france;35.0
14159;adelaide, south australia, australia;13.0
14161;kua, kunkun, afghanistan;25.0
14162;ferrol, a coruña, spain;22.0
14163;san francisco, california, usa;36.0
14164;sant cugat del vallés, catalunya, spain;53.0
14165;malaga, malaga, spain;30.0
14166;hamburg, hamburg, germany;47.0
14167;milano, lombardia, italy;23.0
14168;madrid, madrid, spain;39.0
14169;barcelona, montgat, spain;21.0
14170;louisville, colorado, usa;41.0
14171;amarillo, texas, usa;44.0
14172;richmond, virginia, usa;36.0
14174;st. louis, missouri, usa;62.0
14176;mattoon, illinois, usa;57.0
14178;brisbane, queensland, australia;51.0
14179;sunnyvale, california, usa;36.0
14186;mexico, atizapan edo. mex., mexico;65.0
14187;oak park, illinois, usa;46.0
14188;cardiff, wales, united kingdom;38.0
14191;cincinnati, ohio, usa;38.0
14192;west wyoming, pennsylvania, usa;35.0
14193;victoria, british columbia, canada;27.0
14194;maroubra, new south wales, australia;38.0
14195;hannover, niedersachsen, germany;33.0
14196;baia mare, maramures, romania;23.0
14197;los angeles, california, usa;29.0
14198;pasadena, california, usa;44.0
14200;lisboa, lisboa, portugal;26.0
14201;houston, texas, usa;44.0
14203;lake munmorah, new south wales, australia;76.0
14205;cádiz, alberta, spain;40.0
14211;vancouver, british columbia, canada;33.0
14212;americus, georgia, usa;46.0
14214;cambridge, massachusetts, usa;73.0
14215;paris, provence, france;55.0
14216;brooklyn, new york, usa;37.0
14218;strasshausen, bayern, germany;23.0
14219;calw, baden-wuerttemberg, germany;25.0
14221;london, london, united kingdom;43.0
14225;kingwood, texas, usa;44.0
14226;bath, england, united kingdom;36.0
14227;sibu city, sarawak, malaysia;18.0
14228;wichita, kansas, usa;31.0
14229;saarlouis, saarland, greece;36.0
14230;charlotte, north carolina, usa;30.0
14231;berlin, berlin, germany;25.0
14232;paris, paris, france;23.0
14237;buenos aires, friuli venezia giulia, argentina;49.0
14239;sydney, new south wales, australia;15.0
14244;wickenburg, arizona, usa;58.0
14249;clearwater, florida, usa;22.0
14254;centreville, nova scotia, canada;43.0
14257;trier, rheinland-pfalz, germany;34.0
14258;erie, pennsylvania, usa;37.0
14260;treviso, veneto, italy;25.0
14261;walworth, new york, usa;15.0
14263;san diego, california, usa;59.0
14264;niles, michigan, usa;63.0
14266;toronto, ontario, canada;71.0
14267;bakewell, derbyshire, united kingdom;52.0
14268;eatonville, washington, usa;65.0
14269;bayonne, new jersey, usa;15.0
14270;crandall, texas, usa;62.0
14272;santa fe, new mexico, usa;33.0
14274;london, england, united kingdom;18.0
14275;los alamos, new mexico, usa;48.0
14277;perth, western australia,;26.0
14278;norwich, england, united kingdom;46.0
14282;corpus christi, texas, usa;31.0
14283;bishops stortford, england, united kingdom;18.0
14284;houston, texas, usa;62.0
14285;erial, new jersey, usa;31.0
14288;oakland, maine, usa;52.0
14291;lacey, washington, usa;62.0
14292;mechancsville, virginia, usa;29.0
14294;brisbane, queensland, australia;49.0
14295;moline, illinois, usa;45.0
14296;bombay, mh, india;33.0
14299;santa barbara, california, usa;42.0
14300;stockport, n/a, united kingdom;41.0
14301;derby, kansas, usa;54.0
14303;santa rosa, california, usa;48.0
14307;andrews, texas, usa;51.0
14309;little rock, arkansas, usa;25.0
14310;queluz, n/a, portugal;56.0
14311;caribou, maine, usa;49.0
14312;carbondale, colorado, usa;36.0
14313;winnipeg, manitoba, canada;42.0
14315;lugano, ticino, switzerland;46.0
14316;göteborg, västragötaland, sweden;47.0
14318;bordeaux, gironde, france;29.0
14320;mannheim, baden-württemberg, germany;32.0
14321;starnberg, bayern, germany;32.0
14322;seattle, washington, usa;39.0
14324;calgary, alberta, canada;66.0
14325;calgary, alberta, canada;66.0
14327;mooroolbark, victoria, australia;25.0
14328;graz, steiermark, austria;30.0
14331;indian rocks beach, florida, usa;66.0
14333;toronto, ontario, canada;49.0
14334;savannah, georgia, usa;59.0
14336;manchester, new hampshire, usa;28.0
14337;winnipeg, manitoba, canada;24.0
14338;ann arbor, michigan, usa;32.0
14339;ladner, british columbia, canada;38.0
14340;campbell, california, usa;39.0
14341;chesapeake, virginia, usa;53.0
14342;medina, ohio, usa;51.0
14344;edmonton, alberta, canada;20.0
14346;broken arrow, oklahoma, usa;29.0
14347;london, london, united kingdom;46.0
14348;fort langley, british columbia, canada;56.0
14352;columbus, ohio, usa;53.0
14353;winnipeg, manitoba, canada;48.0
14354;waterloo, ontario, canada;46.0
14356;maia, n/a, portugal;48.0
14357;wine country, oregon, usa;45.0
14358;toronto, ontario, canada;28.0
14361;davis, california, usa;34.0
14363;virginia beach, virginia, usa;49.0
14364;lake oswego, oregon, usa;37.0
14365;tulsa, oklahoma, usa;18.0
14368;denver, colorado, usa;19.0
14370;bryan, texas, usa;50.0
14373;porto, porto, portugal;33.0
14374;porter, maine, usa;57.0
14375;santiago, n/a, chile;44.0
14376;lima, lima, peru;37.0
14378;xalapa, , mexico;34.0
14380;barcelona, catalonia, spain;41.0
14382;querétaro, querétaro, mexico;14.0
14384;distrito federal, distrito federal, mexico;28.0
14385;amsterdam, amsterdam, netherlands;36.0
14386;el vendrell, alabama, spain;30.0
14387;coalville, leicestershire, england, united kingdom;35.0
14388;brasilia, distrito federal, brazil;22.0
14389;puerto sagunto, valencia, spain;35.0
14390;bielefeld, nordrhein-westfalen, germany;37.0
14391;brussels, n/a, belgium;29.0
14395;granada, granada, spain;21.0
14396;edam, n/a, netherlands;46.0
14397;lacombe, alberta, canada;41.0
14400;birmingham, england, united kingdom;30.0
14401;redmond, washington, usa;54.0
14402;canberra, act, australia;16.0
14404;dundee, scotland, united kingdom;42.0
14405;bolton, england, united kingdom;23.0
14406;woodford, new south wales, australia;25.0
14408;iruña, nafarroa,;30.0
14410;charles town, west virginia, usa;58.0
14414;brisbane, queensland, australia;15.0
14418;east meadow, new york, usa;47.0
14420;columbus, ohio, usa;70.0
14421;barcelona, catalunya, spain;34.0
14423;austin, texas, usa;28.0
14424;torino, piemonte, italy;23.0
14427;arezzo, toscana, italy;20.0
14428;eastbourne, england, united kingdom;52.0
14431;barcelona, catalunya, spain;28.0
14432;san jose, california, usa;49.0
14433;gambrills, maryland, usa;57.0
14434;chittagong, n/a, bangladesh;25.0
14435;kl, kl, malaysia;24.0
14440;south croydon, england, united kingdom;63.0
14443;lisbon, n/a, portugal;24.0
14444;jork, niedersachsen, germany;33.0
14447;brandenburg, brandenburg, germany;25.0
14449;saskatoon, saskatchewan, canada;72.0
14451;lisboa, lisboa, portugal;26.0
14452;vigo, galiza, spain;29.0
14453;sarnia, ontario, canada;29.0
14456;edmonton, alberta, canada;27.0
14457;barcelona, barcelona, spain;17.0
14460;quebec, quebec, canada;47.0
14461;aachen, nordrhein-westfalen, germany;31.0
14463;cagliari, sardegna, italy;27.0
14464;paderno dugnano, lombardia, italy;24.0
14465;palma de mallorca, baleares, spain;20.0
14466;foggia, puglia, italy;17.0
14470;milwaukee, wisconsin, usa;27.0
14471;lausanne, vaud, switzerland;19.0
14472;istanbul, ýstanbul, turkey;20.0
14473;winnipeg, manitoba, canada;27.0
14474;legnano, lombardia, italy;18.0
14476;rochester, new york, usa;43.0
14478;springwood, new south wales, australia;60.0
14479;toronto, ontario, canada;20.0
14481;london, england, united kingdom;39.0
14483;plymouth, devon, united kingdom;30.0
14484;delft, alabama, netherlands;22.0
14486;tehran, tehran, iran;29.0
14487;redwood city, california, usa;29.0
14488;aachen, nordrhein-westfalen, germany;0.0
14489;hanover, new hampshire, usa;27.0
14492;reedsville, wisconsin, usa;35.0
14494;chicago, illinois, usa;31.0
14495;aljustrel, alentejo, portugal;38.0
14500;curitiba, paraná, brazil;27.0
14501;alabama, alabama, usa;29.0
14502;frankfurt, hessen, germany;37.0
14504;calgary, alberta, canada;30.0
14507;fort lauderdale, florida, usa;26.0
14508;pascoag, rhode island, usa;19.0
14509;seattle, washington, usa;30.0
14510;dundee, scotland, united kingdom;44.0
14512;visby, bayern, sweden;27.0
14514;london, n`a, united kingdom;18.0
14515;lahore, punjab, pakistan;18.0
14516;toronto, ontario, canada;25.0
14517;guelph, ontario, canada;23.0
14518;göteborg, göteborg, sweden;33.0
14520;valley village, california, usa;31.0
14522;tehran, iran, iran;25.0
14523;mendoza, mendoza, argentina;38.0
14524;stone ridge, ,;29.0
14525;krefeld, nordrhein-westfalen, germany;31.0
14526;santander, cantabria, spain;33.0
14527;manhattan, kansas, usa;24.0
14530;tehran, tehran, iran;28.0
14531;parets del valles, barcelona, spain;44.0
14532;aveiro, n/a, portugal;0.0
14533;st helier, n/a, jersey;37.0
14534;rush, new york, usa;57.0
14535;ft hood, texas, usa;37.0
14538;fairbanks, alaska, usa;14.0
14539;alor setar,, maine, malaysia;27.0
14540;athens, n/a, greece;32.0
14541;mislata, valencia, spain;17.0
14542;berkeley, california, usa;24.0
14543;coimbra, coimbra, portugal;20.0
14546;houston, texas, usa;41.0
14547;tianjin, n/a, china;49.0
14548;surabaya, n/a, indonesia;34.0
14549;hayward, california, usa;32.0
14551;alicante, n/a, spain;48.0
14553;la pobla de vallbona, valencia, spain;24.0
14554;palazzolo acreide, sicilia, italy;35.0
14558;melbourne, victoria, australia;61.0
14559;lima, lima, peru;33.0
14560;cohasset, massachusetts, usa;14.0
14561;casoria, campania, italy;23.0
14562;aschaffenburg, bayern, germany;39.0
14564;madrid, madrid, spain;24.0
14565;madrid, madrid, spain;24.0
14566;bs as, capital federal, argentina;17.0
14569;melbourne, victoria, australia;32.0
14570;spokane, washington,;21.0
14571;east lansing, michigan, usa;37.0
14573;newburgh, new york, usa;19.0
14574;cádiz, andalucía, spain;21.0
14575;navarre, florida, usa;21.0
14576;munich, bayern, germany;36.0
14578;viseu, viseu, portugal;15.0
14579;aschaffenburg, bayern, germany;34.0
14582;san diego, california, usa;21.0
14584;atlanta, georgia, usa;39.0
14585;seattle, washington, usa;21.0
14587;salem, oregon, usa;22.0
14588;cottageville, south carolina, usa;21.0
14589;wroclaw, lower silesia, poland;1.0
14590;waverly, tennessee, usa;49.0
14591;gelterkinden, n/a, switzerland;46.0
14593;new port richey, florida, usa;33.0
14594;kitzbuehel, tirol, austria;29.0
14596;irving, texas, usa;46.0
14597;newcastle, new south wales, australia;57.0
14599;carbuna, ialoveni, moldova;24.0
14601;christchurch, alabama, new zealand;2.0
14603;asas, ontario, canada;18.0
14608;frederiksberg, n/a, denmark;31.0
14609;aviles, asturias, spain;23.0
14610;sassari, sardegna, italy;33.0
14611;sads, dsfd, spain;29.0
14614;cheshire, connecticut, usa;27.0
14615;cairns, queensland, australia;59.0
14617;dortmund, ,;38.0
14618;mijas costa, málaga, spain;16.0
14619;getxo, euskal herria, spain;28.0
14620;leioa, euskal herria, spain;28.0
14622;tehran, west virginia, iran;29.0
14624;gijon, asturias, spain;25.0
14625;gijon, asturias, spain;25.0
14626;westbury, new york, usa;24.0
14627;paris, paris, france;29.0
14629;girona, catalunya, spain;22.0
14630;saskatoon, saskatchewan, canada;13.0
14632;adelaide, south australia, australia;46.0
14633;valladolid, valladolid, spain;24.0
14634;paris, n/a, romania;30.0
14636;pace, florida, usa;55.0
14637;petrinja, n/a, croatia;21.0
14638;roquemaure, languedoc roussillon, france;33.0
14639;bilbao, vizcaya, spain;47.0
14640;aliso viejo, california, usa;14.0
14641;crawfordville, florida, usa;17.0
14642;tübingen, baden-wuerttemberg, germany;25.0
14643;sydney, new south wales, australia;18.0
14646;sao paulo, sp, brazil;27.0
14648;sydney, new south wales, australia;14.0
14652;cardiff, united kingdom, united kingdom;18.0
14655;willow street, pennsylvania, usa;16.0
14656;newcastle, nsw, australia;25.0
14659;bay, arkansas, usa;31.0
14660;hfct, wyoming, india;36.0
14665;brooklyn, new york, usa;36.0
14666;bordeaux, aquitaine, france;18.0
14671;gainesville, florida, usa;22.0
14672;napier, hawke`s bay, new zealand;27.0
14673;leesburg, virginia, usa;16.0
14674;winston-salem, north carolina, usa;27.0
14675;renton, washington, usa;37.0
14677;louisville, kentucky, usa;18.0
14680;lisboa, n/a, portugal;21.0
14681;griffin, georgia, usa;18.0
14682;notasulga, alabama, usa;24.0
14683;london, ontario, canada;30.0
14685;gulfport, mississippi, usa;30.0
14687;burlington, ontario, canada;21.0
14688;little trou, quebec, canada;13.0
14689;hollywood, florida, usa;32.0
14690;fort wayne, indiana, usa;53.0
14691;las vegas, nevada, usa;30.0
14692;parma, ohio, usa;30.0
14693;ragina, saskatchewan, canada;34.0
14694;cincinnati, ohio, usa;55.0
14695;townsville, queensland, australia;14.0
14696;nanaimo, british columbia, canada;19.0
14697;lutcher, louisiana, usa;38.0
14699;baguio city, baguio colleges foundation benguet, philippines;16.0
14700;williamsburg, virginia, usa;19.0
14701;bonn, nordrhein-westfalen, germany;33.0
14703;kalgoorlie, western australia, australia;17.0
14704;honolulu, hawaii, usa;18.0
14705;new territories, n/a, hong kong;16.0
14706;carson city, nevada, usa;21.0
14708;orwell, new york, usa;19.0
14710;minonk, illinois, usa;18.0
14711;winnipeg, manitoba, canada;22.0
14712;maryville, missouri, usa;22.0
14713;fort payne, alabama, usa;21.0
14714;remscheid, nordrhein-westfalen, germany;19.0
14715;townsend, delaware, usa;19.0
14716;dunedin, otago, new zealand;16.0
14719;islamabad, islamabad, pakistan;20.0
14720;dekalb, illinois, usa;22.0
14721;mountain view, california, usa;60.0
14722;miramar beach, florida, usa;37.0
14725;toronto, ontario, canada;25.0
14727;brighton, england, united kingdom;27.0
14728;new york, new york, usa;23.0
14730;st. louis, missouri, usa;46.0
14731;stanton, texas, usa;49.0
14734;noida, utter pradesh, india;30.0
14735;lucknow, uttar pradesh, india;22.0
14736;bhubaneswar, orissa, india;18.0
14737;manama, na, bahrain;38.0
14738;new delhi, delhi, india;22.0
14740;nycity, new york, usa;19.0
14741;torres novas, santarém, portugal;28.0
14742;rome, lazio, italy;27.0
14744;corry, pennsylvania, usa;27.0
14745;kilkenny, n/a, ireland;26.0
14747;lansing, michigan, usa;34.0
14748;douglasville, georgia, usa;25.0
14750;oakland, california, usa;36.0
14751;ashland, oregon, usa;63.0
14752;ashland, oregon, usa;50.0
14753;pinckney, michigan, usa;17.0
14756;saskatoon, saskatchewan, canada;19.0
14757;nsw, new south wales, australia;14.0
14758;baton rouge, louisiana, usa;18.0
14760;columbus, north carolina, usa;60.0
14764;lacey, washington, usa;14.0
14766;whitney point, new york, usa;16.0
14768;corvallis, oregon, usa;24.0
14770;bethlehem, new hampshire, usa;19.0
14772;scottsdale, arizona, usa;21.0
14774;jemison, alabama, usa;52.0
14775;baton rouge, louisiana, usa;17.0
14779;burgos, burgos, spain;15.0
14781;gresham, oregon, usa;19.0
14782;thunder bay, ontario, canada;19.0
14785;auckland, auckland, new zealand;40.0
14786;long grove, illinois, usa;20.0
